#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x;;
b_gradenigo;Gradenigo;Gradenigo;Gradenigo;;Gradenigo;;;;;;;;x;;
b_grange;Grange;Grange;Grange;;Grange;;;;;;;;x;;
b_grange_adj;Grangian;Grangian;Grangian;;Grangian;;;;;;;;x;;
b_granville;Granville;Granville;Granville;;Granville;;;;;;;;x;;
b_grimaldi;Grimaldi;Grimaldi;Grimaldi;;Grimaldi;;;;;;;;x;;
b_grimaldi_adj;Grimaldian;Grimaldian;Grimaldian;;Grimaldian;;;;;;;;x;;
b_gucetic;Gucetic;Gucetic;Gucetic;;Gucetic;;;;;;;;x;;
b_guelta_zemmur;Guelta Zemmur;Guelta Zemmur;Guelta Zemmur;;Guelta Zemmur;;;;;;;;x;;
b_guelta_zemmur_adj;Guelta Zemmuri;Guelta Zemmurois;Guelta Zemmurisch;;Guelta Zemmuri;;;;;;;;x;;
b_guldsmed;Guldsmed;Guldsmed;Guldsmed;;Guldsmed;;;;;;;;x;;
b_gumbu;Gumbu;Gumbu;Gumbu;;Gumbu;;;;;;;;x;;
b_hadibu;Hadibu;Hadibu;Hadibu;;Hadibu;;;;;;;;x;;
b_hadibu_adj;Hadibu;Hadibu;Hadibuisch;;Hadibu;;;;;;;;x;;
b_hattem;Ermelo;Ermelo;Ermelo;;Ermelo;;;;;;;;x;;
b_hatimid;Hatimid;Hatimid;Hatimid;;Hatimid;;;;;;;;x;;
b_hatimid_adj;Hatimid;Hatimid;Hatimid;;Hatimid;;;;;;;;x;;
b_heekeren;Heekeren;Heekeren;Heekeren;;Heekeren;;;;;;;;x;;
b_heerlen;Heerlen;Heerlen;Heerlen;;Heerlen;;;;;;;;x;;
b_hejnum;Hejnum;Hejnum;Hejnum;;Hejnum;;;;;;;;x;;
b_hejnum_adj;Hejnumite;Hejnumite;Hejnumite;;Hejnumite;;;;;;;;x;;
b_holywell;Holywell;Holywell;Holywell;;Holywell;;;;;;;;x;;
b_hoogstraten;Hoogstraten;Hoogstraten;Hoogstraten;;Hoogstraten;;;;;;;;x;;
b_houffalize;Houffalize;Houffalize;Houffalize;;Houffalize;;;;;;;;x;;
b_hove;Hove;Hove;Hove;;Hove;;;;;;;;x;;
b_hunapingvestra;Húnaping Vestra;Húnaping Vestra;Húnaping Vestra;;Húnaping Vestra;;;;;;;;x;;
b_hwlffordd;Hwlffordd;Hwlffordd;Hwlffordd;;Hwlffordd;;;;;;;;x;;
b_idjil;Idjil;Idjil;Idjil;;Idjil;;;;;;;;x;;
b_idjil_adj;Idjili;Idjilien;Idjilisch;;Idjili;;;;;;;;x;;
b_idrone;Idrone;Idrone;Idrone;;Idrone;;;;;;;;x;;
b_inniskillen;Inniskillen;Inniskillen;Inniskillen;;Inniskillen;;;;;;;;x;;
b_isafjordur;Ísafjördur;Ísafjördur;Ísafjördur;;Ísafjördur;;;;;;;;x;;
b_itri;Itri;Itri;Itri;;Itri;;;;;;;;x;;
b_ittiri;Ittiri;Ittiri;Ittiri;;Ittiri;;;;;;;;x;;
b_jamilena;Jamilena;Jamilena;Jamilena;;Jamilena;;;;;;;;x;;
b_jamilena_adj;Jamilena;Jamilena;Jamilena;;Jamilena;;;;;;;;x;;
b_jangaba;Jangaba;Jangaba;Jangaba;;Jangaba;;;;;;;;x;;
b_jangaba_adj;Jangaban;Jangabois;Jangabanisch;;Jangaban;;;;;;;;x;;
b_janub;Nuhkaylah;Nuhkaylah;Nuhkaylah;;Nuhkaylah;;;;;;;;x;;
b_janub_adj;Nuhkaylah;Nuhkaylah;Nuhkaylah;;Nuhkaylah;;;;;;;;x;;
b_jesi;Jesi;Jesi;Jesi;;Jesi;;;;;;;;x;;
b_jubiyah;Kovar;Kovar;Kovar;;Kovar;;;;;;;;x;;
b_jubiyah_adj;Kovar;Kovar;Kovar;;Kovar;;;;;;;;x;;
b_jurbel;Jurbel;Jurbel;Jurbel;;Jurbel;;;;;;;;x;;
b_jurbel_adj;Jurbeli;Jurbelite;Jurbelisch;;Jurbeli;;;;;;;;x;;
b_kabara;Kabara;Kabara;Kabara;;Kabara;;;;;;;;x;;
b_kabara_adj;Kabaran;Kabaranois;Kabaranisch;;Kabaran;;;;;;;;x;;
b_kaedi;Kaédi;Kaédi;Kaédi;;Kaédi;;;;;;;;x;;
b_kaedi_adj;Kaédian;Kaédien;Kaédisch;;Kaédian;;;;;;;;x;;
b_kahone;Kahone;Kahone;Kahone;;Kahone;;;;;;;;x;;
b_kahone_adj;Kahona;Kahonois;Kahonisch;;Kahona;;;;;;;;x;;
b_kakur;Kakur;Kakur;Kakur;;Kakur;;;;;;;;x;;
b_kakur_adj;Kakur;Kakur;Kakur;;Kakur;;;;;;;;x;;
b_kanash;Kanash;Kanash;Kanash;;Kanash;;;;;;;;x;;
b_kanash_adj;Kanash;Kanash;Kanash;;Kanash;;;;;;;;x;;
b_kanel;Kanel;Kanel;Kanel;;Kanel;;;;;;;;x;;
b_kanel_adj;Kaneli;Kaneli;Kanelisch;;Kaneli;;;;;;;;x;;
b_kaolack;Kaolack;Kaolack;Kaolack;;Kaolack;;;;;;;;x;;
b_kaolack_adj;Kaolackian;Kaolackois;Kaolackianisch;;Kaolackian;;;;;;;;x;;
b_karaj;Alamut;Alamut;Alamut;;Alamut;;;;;;;;x;;
b_karaj_adj;Alamut;Alamute;Alamutisch;;Alamut;;;;;;;;x;;
b_kasea;Kasea;Kasea;Kasea;;Kasea;;;;;;;;x;;
b_kasea_adj;Kasea;Kasea;Kasea;;Kasea;;;;;;;;x;;
b_kassopaia;Kassopaia;Kassopaia;Kassopaia;;Kassopaia;;;;;;;;x;;
b_katzenstein;Katzenstein;Katzenstein;Katzenstein;;Katzenstein;;;;;;;;x;;
b_katzenstein_adj;Katzensteinian;Katzensteinian;Katzensteinian;;Katzensteinian;;;;;;;;x;;
b_kawkaw;Kawkaw;Kawkaw;Kawkaw;;Kawkaw;;;;;;;;x;;
b_kawkaw_adj;Kawkawi;Kawkawi;Kawkawisch;;Kawkawi;;;;;;;;x;;
b_kayes;Kayes;Kayes;Kayes;;Kayes;;;;;;;;x;;
b_kayes_adj;Kayes;Kayesi;Kayesisch;;Kayes;;;;;;;;x;;
b_kherson;Cherson;Cherson;Cherson;;Cherson;;;;;;;;x;;
b_kherson_adj;Cherson;Chersonien;Chersonisch;;Cherson;;;;;;;;x;;
b_kiltarlity;Kiltarlity;Kiltarlity;Kiltarlity;;Kiltarlity;;;;;;;;x;;
b_kirana;Kirana;Kiranna;Kirana;;Kirana;;;;;;;;x;;
b_kirana_adj;Kiranan;Kiranois;Kirananisch;;Kiranan;;;;;;;;x;;
b_kirkhill;Kirkhill;Kirkhill;Kirkhill;;Kirkhill;;;;;;;;x;;
b_kirkhill_adj;Kirkhill;Kirkhill;Kirkhill;;Kirkhill;;;;;;;;x;;
b_kirtarlity_adj;Kiltarlity;Kiltarlity;Kiltarlity;;Kiltarlity;;;;;;;;x;;
b_konboro;Konboro;Konboro;Konboro;;Konboro;;;;;;;;x;;
b_konboro_adj;Konboro;Konborois;Konborisch;;Konboro;;;;;;;;x;;
b_konstantios;Konstantios;Konstantios;Konstantios;;Konstantios;;;;;;;;x;;
b_konstantios_adj;Konstantios;Konstantios;Konstantios;;Konstantios;;;;;;;;x;;
b_korcula;Korcula;Korcula;Korcula;;Korcula;;;;;;;;x;;
b_korioume;Korioume;Korioume;Korioume;;Korioume;;;;;;;;x;;
b_korioume_adj;Korioumian;Korioume;Korioumianisch;;Korioumian;;;;;;;;x;;
b_koro_koulikoro;Koro Koulikoro;Koro Koulikoro;Koro Koulikoro;;Koro Koulikoro;;;;;;;;x;;
b_koro_koulikoro_adj;Koro Koulikoro;Koro Koulikoro;Koro Koulikoro;;Koro Koulikoro;;;;;;;;x;;
b_koudougou;Koudougou;Koudougou;Koudougou;;Koudougou;;;;;;;;x;;
b_koudougou_adj;Koudougou;Koudougoulois;Koudougoisch;;Koudougou;;;;;;;;x;;
b_koumbi_saleh;Koumbi Saleh;Koumbi Saleh;Koumbi Saleh;;Koumbi Saleh;;;;;;;;x;;
b_koumbi_saleh_adj;Koumbi Saleh;Koumbi Saleh;Koumbi Saleh;;Koumbi Saleh;;;;;;;;x;;
b_kouyakoura;Kouyakoura;Kouyakoura;Kouyakoura;;Kouyakoura;;;;;;;;x;;
b_kouyakoura_adj;Kouyakouran;Kouyakourois;Kouyakouranisch;;Kouyakouran;;;;;;;;x;;
b_kufrah;Kufra;Kufra;Kufra;;Kufra;;;;;;;;x;;
b_kufrah_adj;Kufra;Kufra;Kufra;;Kufra;;;;;;;;x;;
b_kukiya;Kukiya;Kukiya;Kukiya;;Kukiya;;;;;;;;x;;
b_kukiya_adj;Kukiyan;Kukiyois;Kukiyanisch;;Kukiyan;;;;;;;;x;;
b_kulandy;Kulandy;Kulandy;Kulandy;;Kulandy;;;;;;;;x;;
b_kulandy_adj;Kulandy;Kulandy;Kulandy;;Kulandy;;;;;;;;x;;
b_kyzyleginshi;Kyzyleginshi;Kyzyleginshi;Kyzyleginshi;;Kyzyleginshi;;;;;;;;x;;
b_kyzyleginshi_adj;Kyzyleginshi;Kyzyleginshi;Kyzyleginshi;;Kyzyleginshi;;;;;;;;x;;
b_lachaisedieu;La Chaise Dieu;La Chaise Dieu;La Chaise Dieu;;La Chaise Dieu;;;;;;;;x;;
b_laloupe;La Loupe;La Loupe;La Loupe;;La Loupe;;;;;;;;x;;
b_lanaye;Lanaye;Lanaye;Lanaye;;Lanaye;;;;;;;;x;;
b_lannion;Lannion;Lannion;Lannion;;Lannion;;;;;;;;x;;
b_lanusei;Lanusei;Lanusei;Lanusei;;Lanusei;;;;;;;;x;;
b_laqiya;Laqiya Arba'in;Laqiya Arba'in;Laqiya Arba'in;;Laqiya Arba'in;;;;;;;;x;;
b_laqiya_adj;Laqiya Arba'in;Laqiya Arba'in;Laqiya Arba'in;;Laqiya Arba'in;;;;;;;;x;;
b_latrinitepor;La Trinité-Porhoet;La Trinité-Porhoet;La Trinité-Porhoet;;La Trinité-Porhoet;;;;;;;;x;;
b_lavagna;Lavagna;Lavagna;Lavagna;;Lavagna;;;;;;;;x;;
b_lechevain;Lechevain;Lechevain;Lechevain;;Lechevain;;;;;;;;x;;
b_lerici;Lerici;Lerici;Lerici;;Lerici;;;;;;;;x;;
b_leukimi;Leukimi;Leukimi;Leukimi;;Leukimi;;;;;;;;x;;
b_limburg;Limburg;Limburg;Limburg;;Limburg;;;;;;;;x;;
b_linguere;Linguere;Linguere;Linguere;;Linguere;;;;;;;;x;;
b_linguere_adj;Lingueri;Linguerien;Linguerisch;;Lingueri;;;;;;;;x;;
b_litto;Litto;Litto;Litto;;Litto;;;;;;;;x;;
b_llandrindod;Llandrindod;Llandrindod;Llandrindod;;Llandrindod;;;;;;;;x;;
b_llanelwedd;Llanelwedd;Llanelwedd;Llanelwedd;;Llanelwedd;;;;;;;;x;;
b_llangeitho;Llangeitho;Llangeitho;Llangeitho;;Llangeitho;;;;;;;;x;;
b_llangelynin;Llangelynin;Llangelynin;Llangelynin;;Llangelynin;;;;;;;;x;;
b_llangorse;Llangorse;Llangorse;Llangorse;;Llangorse;;;;;;;;x;;
b_llanidoes;Llanidoes;Llanidoes;Llanidoes;;Llanidoes;;;;;;;;x;;
b_llysdinam;Llysdinam;Llysdinam;Llysdinam;;Llysdinam;;;;;;;;x;;
b_loanga;Loanga;Loanga;Loanga;;Loanga;;;;;;;;x;;
b_loanga_adj;Loangan;Loangois;Loanganisch;;Loangan;;;;;;;;x;;
b_lochardil;Lochardil;Lochardil;Lochardil;;Lochardil;;;;;;;;x;;
b_lochardil_adj;Lochardil;Lochardil;Lochardil;;Lochardil;;;;;;;;x;;
b_lochem;Lochem;Lochem;Lochem;;Lochem;;;;;;;;x;;
b_lochinver;Lochinver;Lochinver;Lochinver;;Lochinver;;;;;;;;x;;
b_lochinver_adj;Lochinverner;Lochinverner;Lochinverner;;Lochinverner;;;;;;;;x;;
b_lohn;Lohn;Lohn;Lohn;;Lohn;;;;;;;;x;;
b_losinj;Losinj;Losinj;Losinj;;Losinj;;;;;;;;x;;
b_louga;Louga;Louga;Louga;;Louga;;;;;;;;x;;
b_louga_adj;Lougan;Louganois;Lougisch;;Lougan;;;;;;;;x;;
b_lourdes;Lourdes;Lourdes;Lourdes;;Lourdes;;;;;;;;x;;
b_lukavete;Lukavete;Lukavete;Lukavete;;Lukavete;;;;;;;;x;;
b_lurgan;Lurgan;Lurgan;Lurgan;;Lurgan;;;;;;;;x;;
b_macerata;Macerata;Macerata;Macerata;;Macerata;;;;;;;;x;;
b_madani;Madani;Madani;Madani;;Madani;;;;;;;;x;;
b_madani_adj;Madani;Madani;Madani;;Madani;;;;;;;;x;;
b_maidenhead;Maidenhead;Maidenhead;Maidenhead;;Maidenhead;;;;;;;;x;;
b_maks;Maks;Maks;Maks;;Maks;;;;;;;;x;;
b_maks_adj;Maks;Maks;Maks;;Maks;;;;;;;;x;;
b_male;Male;Male;Male;;Male;;;;;;;;x;;
b_mallare;Mallare;Mallare;Mallare;;Mallare;;;;;;;;x;;
b_malmedy;Malmedy;Malmedy;Malmedy;;Malmedy;;;;;;;;x;;
b_manchester;Manchester;Manchester;Manchester;;Manchester;;;;;;;;x;;
b_marciana;Marciana;Marciana;Marciana;;Marciana;;;;;;;;x;;
b_marennes;Marennes;Marennes;Marennes;;Marennes;;;;;;;;x;;
b_maribo;Maribo;Maribo;Maribo;;Maribo;;;;;;;;x;;
b_maribo_adj;Mariboan;Mariboen;Mariboisch;;Mariboan;;;;;;;;x;;
b_marvieu;Marvieu;Marvieu;Marvieu;;Marvieu;;;;;;;;x;;
b_mastropiero;Mastropiero;Mastropiero;Mastropiero;;Mastropiero;;;;;;;;x;;
b_matam;Matam;Matam;Matam;;Matam;;;;;;;;x;;
b_matam_adj;Matam;Matamois;Matamisch;;Matam;;;;;;;;x;;
b_mauro;Mauro;Mauro;Mauro;;Mauro;;;;;;;;x;;
b_mauro_adj;Mauroan;Mauroan;Mauroan;;Mauroan;;;;;;;;x;;
b_mbissel;Mbissel;Mbissel;Mbissel;;Mbissel;;;;;;;;x;;
b_mbissel_adj;Mbisselian;Mbisselien;Mbisselianisch;;Mbisselian;;;;;;;;x;;
b_mboul;Mboul;Mboul;Mboul;;Mboul;;;;;;;;x;;
b_mboul_adj;Mbouli;Mboulois;Mboulisch;;Mbouli;;;;;;;;x;;
b_mbour;Mbour;Mbour;Mbour;;Mbour;;;;;;;;x;;
b_mbour_adj;Mbouri;Mbourois;Mbourisch;;Mbouri;;;;;;;;x;;
b_meliteieis;Meliteieis;Meliteieis;Meliteieis;;Meliteieis;;;;;;;;x;;
b_mellit;Mellit;Mellit;Mellit;;Mellit;;;;;;;;x;;
b_mellit_adj;Mellit;Mellit;Mellit;;Mellit;;;;;;;;x;;
b_melut;Melut;Melut;Melut;;Melut;;;;;;;;x;;
b_melut_adj;Melut;Melut;Melut;;Melut;;;;;;;;x;;
b_mencetic;Mencetic;Mencetic;Mencetic;;Mencetic;;;;;;;;x;;
b_meroe;Meroe;Meroe;Meroe;;Meroe;;;;;;;;x;;
b_meroe_adj;Meroe;Meroe;Meroe;;Meroe;;;;;;;;x;;
b_merthyr_tydfil;Merthyr Tydfil;Merthyr Tydfil;Merthyr Tydfil;;Merthyr Tydfil;;;;;;;;x;;
b_michele;Michele;Michele;Michele;;Michele;;;;;;;;x;;
b_minqar;Minqar;Minqar;Minqar;;Minqar;;;;;;;;x;;
b_minqar_adj;Minqar;Minqar;Minqar;;Minqar;;;;;;;;x;;
b_mokros;Mokros;Mokros;Mokros;;Mokros;;;;;;;;x;;
b_momperone;Momperone;Momperone;Momperone;;Momperone;;;;;;;;x;;
b_mondovi;Mondovi;Mondovi;Mondovi;;Mondovi;;;;;;;;x;;
b_monkstown;Monkstown;Monkstown;Monkstown;;Monkstown;;;;;;;;x;;
b_montegioco;Montegioco;Montegioco;Montegioco;;Montegioco;;;;;;;;x;;
b_montenois;Montenois;Montenois;Montenois;;Montenois;;;;;;;;x;;
b_montenois_adj;Montenois;Montenois;Montenois;;Montenois;;;;;;;;x;;
b_montorgueil;Mont-Orgueil;Mont-Orgueil;Mont-Orgueil;;Mont-Orgueil;;;;;;;;x;;
b_mopti;Mopti;Mopti;Mopti;;Mopti;;;;;;;;x;;
b_mopti_adj;Mopti;Mopti;Moptisch;;Mopti;;;;;;;;x;;
b_morfil;Morfil;Morfil;Morfil;;Morfil;;;;;;;;x;;
b_morfil_adj;Morfil;Morfile;Morfilisch;;Morfil;;;;;;;;x;;
b_morosini;Morosini;Morosini;Morosini;;Morosini;;;;;;;;x;;
b_morosini_adj;Morosini;Morosini;Morosini;;Morosini;;;;;;;;x;;
b_muwaffaqiya;Muwaffaqiya;Muwaffaqiya;Muwaffaqiya;;Muwaffaqiya;;;;;;;;x;;
b_musco;Musco;Musco;Musco;;Musco;;;;;;;;x;;
b_musco_adj;Muscon;Muscon;Muscon;;Muscon;;;;;;;;x;;
b_mut;Mut;Mut;Mut;;Mut;;;;;;;;x;;
b_mut_adj;Mut;Mut;Mut;;Mut;;;;;;;;x;;
b_muut;Mut;Mut;Mut;;Mut;;;;;;;;x;;
b_muut_adj;Mut;Mut;Mut;;Mut;;;;;;;;x;;
b_naa_bwewaa;Naa Bwewaa;Naa Bwewaa;Naa Bwewaa;;Naa Bwewaa;;;;;;;;x;;
b_naa_bwewaa_adj;Naa Bwewaan;Naa Bwewaan;Naa Bwewaan;;Naa Bwewaan;;;;;;;;x;;
b_nahud;Ghurud;Ghurud;Ghurud;;Ghurud;;;;;;;;x;;
b_nakskov;Nakskov;Nakskov;Nakskov;;Nakskov;;;;;;;;x;;
b_nakskov_adj;Nakskovian;Nakskovite;Nakskovisch;;Nakskovian;;;;;;;;x;;
b_napata;Napata;Napata;Napata;;Napata;;;;;;;;x;;
b_napata_adj;Napata;Napata;Napata;;Napata;;;;;;;;x;;
b_navan;Navan;Navan;Navan;;Navan;;;;;;;;x;;
b_nder;Nder;Nder;Nder;;Nder;;;;;;;;x;;
b_nder_adj;Nderi;Nderi;Nderisch;;Nderi;;;;;;;;x;;
b_ndiangue;Ndiangue;Ndiangue;Ndiangue;;Ndiangue;;;;;;;;x;;
b_ndiangue_adj;Ndiangue;Ndianguois;Ndianguisch;;Ndiangue;;;;;;;;x;;
b_nebouzan;Nebouzan;Nebouzan;Nebouzan;;Nebouzan;;;;;;;;x;;
b_nema;Nema;Nema;Nema;;Nema;;;;;;;;x;;
b_nema_adj;Neman;Neman;Neman;;Neman;;;;;;;;x;;
b_neretvani;Neretvani;Neretvani;Neretvani;;Neretvani;;;;;;;;x;;
b_neretvani_adj;Neretvani;Neretvani;Neretvani;;Neretvani;;;;;;;;x;;
b_new_persepolis;New Persepolis;Nouvelle Persépolis;Neupersepolis;;Nueva Persepolis;;;;;;;;x;;
b_newcastlewest;Newcastlewest;Newcastlewest;Newcastlewest;;Newcastlewest;;;;;;;;x;;
b_newry;Newry;Newry;Newry;;Newry;;;;;;;;x;;
b_ngoui;Ngoui;Ngoui;Ngoui;;Ngoui;;;;;;;;x;;
b_ngoui_adj;Ngoui;Ngoui;Ngouisch;;Ngoui;;;;;;;;x;;
b_nguekokh;Nguekokh;Nguekokh;Nguekokh;;Nguekokh;;;;;;;;x;;
b_nguekokh_adj;Nguekokh;Nguekokhe;Nguekokhisch;;Nguekokh;;;;;;;;x;;
b_niafunke;Niafunke;Niafunke;Niafunke;;Niafunke;;;;;;;;x;;
b_niafunke_adj;Niafunke;Niafunkois;Niafunkisch;;Niafunke;;;;;;;;x;;
b_niono;Niono;Niono;Niono;;Niono;;;;;;;;x;;
b_niono_adj;Niono;Nioni;Nionisch;;Niono;;;;;;;;x;;
b_nizza;Nizza;Nizza;Nizza;;Nizza;;;;;;;;x;;
b_noli;Noli;Noli;Noli;;Noli;;;;;;;;x;;
b_nouakchott;Nouakchott;Nouakchott;Nouakchott;;Nouakchott;;;;;;;;x;;
b_nouakchott_adj;Nouakchotti;Nouakchottois;Nouakchottisch;;Nouakchotti;;;;;;;;x;;
b_nouvion;Nouvion;Nouvion;Nouvion;;Nouvion;;;;;;;;x;;
b_nuarungu;Nuarungu;Nuarungu;Nuarungu;;Nuarungu;;;;;;;;x;;
b_nuarungu_adj;Nuarungi;Nuarungute;Nuarungisch;;Nuarungi;;;;;;;;x;;
b_nucetto;Nucetto;Nucetto;Nucetto;;Nucetto;;;;;;;;x;;
b_numaniyah;Numaniyah;Numaniyah;Numaniyah;;Numaniyah;;;;;;;;x;;
b_nuoro;Nuoro;Nuoro;Nuoro;;Nuoro;;;;;;;;x;;
b_nursa;Ortona;Ortona;Ortona;;Ortona;;;;;;;;x;;
b_nursa_adj;Ortonan;Ortonois;Ortonisch;;Ortonan;;;;;;;;x;;
b_nyemina;Nyemina;Nyemina;Nyemina;;Nyemina;;;;;;;;x;;
b_nyemina_adj;Nyemina;Nyeminois;Nyeminisch;;Nyemina;;;;;;;;x;;
b_nykobing_falster;Nykýbing Falster;Nykýbing Falster;Nykýbing Falster;;Nykýbing Falster;;;;;;;;x;;
b_nykobing_falster_adj;Nykýbing Falster;Nykýbing Falster;Nykýbing Falster;;Nykýbing Falster;;;;;;;;x;;
b_ohey;Ohey;Ohey;Ohey;;Ohey;;;;;;;;x;;
b_oldenzaal;Oldenzaal;Oldenzaal;Oldenzaal;;Oldenzaal;;;;;;;;x;;
b_ootmarsum;Ootmarsum;Ootmarsum;Ootmarsum;;Ootmarsum;;;;;;;;x;;
b_orcofeglino;Orco Feglino;Orco Feglino;Orco Feglino;;Orco Feglino;;;;;;;;x;;
b_orsoleo;Orsoleo;Orsoleo;Orsoleo;;Orsoleo;;;;;;;;x;;
b_orsoleo_adj;Orsoleo;Orsoleo;Orsoleo;;Orsoleo;;;;;;;;x;;
b_ortonovo;Ortonovo;Ortonovo;Ortonovo;;Ortonovo;;;;;;;;x;;
b_orval;Orval;Orval;Orval;;Orval;;;;;;;;x;;
b_oss;Oss;Oss;Oss;;Oss;;;;;;;;x;;
b_ostrok;Ostrok;Ostrok;Ostrok;;Ostrok;;;;;;;;x;;
b_ouadane;Ouadane;Ouadane;Ouadane;;Ouadane;;;;;;;;x;;
b_ouadane_adj;Ouadane;Ouadane;Ouadanisch;;Ouadane;;;;;;;;x;;
b_oualata;Oualata;Oualata;Oualata;;Oualata;;;;;;;;x;;
b_oualata_adj;Oualatan;Oualatani;Oualatanisch;;Oualatan;;;;;;;;x;;
b_ouallam;Ouallam;Ouallam;Ouallam;;Ouallam;;;;;;;;x;;
b_ouallam_adj;Ouallami;Ouallami;Ouallamisch;;Ouallami;;;;;;;;x;;
b_ovada;Ovada;Ovada;Ovada;;Ovada;;;;;;;;x;;
b_ozieri;Ozieri;Ozieri;Ozieri;;Ozieri;;;;;;;;x;;
b_participazio;Participazio;Participazio;Participazio;;Participazio;;;;;;;;x;;
b_participazio_adj;Participazion;Participazion;Participazion;;Participazion;;;;;;;;x;;
b_pasnan;Pasnan;Pasnan;Pasnan;;Pasnan;;;;;;;;x;;
b_pat_luneburg;Pat-Luneburg;Pat-Luneburg;Pat-Luneburg;;Pat-Luneburg;;;;;;;;x;;
b_pat_luneburg_adj;Pat-Luneburgian;Pat-Luneburgian;Pat-Luneburgian;;Pat-Luneburgian;;;;;;;;x;;
b_perche;Perche;Perche;Perche;;Perche;;;;;;;;x;;
b_perlo;Perlo;Perlo;Perlo;;Perlo;;;;;;;;x;;
b_pizzicolli;Pizzicolli;Pizzicolli;Pizzicolli;;Pizzicolli;;;;;;;;x;;
b_podor;Podor;Podor;Podor;;Podor;;;;;;;;x;;
b_podor_adj;Podor;Pordore;Podorisch;;Podor;;;;;;;;x;;
b_polani;Polani;Polani;Polani;;Polani;;;;;;;;x;;
b_polkarios;Polkarios;Polkarios;Polkarios;;Polkarios;;;;;;;;x;;
b_polkarios_adj;Polkariosa;Polkariosa;Polkariosa;;Polkariosa;;;;;;;;x;;
b_ponziane;Ponziane;Ponziane;Ponziane;;Ponziane;;;;;;;;x;;
b_portadown;Portadown;Portadown;Portadown;;Portadown;;;;;;;;x;;
b_portmahomack;Port Mahomack;Port Mahomack;Port Mahomack;;Port Mahomack;;;;;;;;x;;
b_portmahomack_adj;Mahomackian;Mahomackian;Mahomackian;;Mahomackian;;;;;;;;x;;
b_portoazzurro;Porto Azzurro;Porto Azzurro;Porto Azzurro;;Porto Azzurro;;;;;;;;x;;
b_portocervo;Porto Cervo;Porto Cervo;Porto Cervo;;Porto Cervo;;;;;;;;x;;
b_positano;Positano;Positano;Positano;;Positano;;;;;;;;x;;
b_praiano;Praiano;Praiano;Praiano;;Praiano;;;;;;;;x;;
b_priesterberg;Presterberg;Presterberg;Presterberg;Presterberg;;;;;;;;x;;;
b_priesterberg_adj;Presterberg;Presterberg;Presterberg;Presterberg;;;;;;;;x;;;
b_qalamun;Qalamun;Qalamun;Qalamun;;Qalamun;;;;;;;;x;;
b_qalamun_adj;Qalamun;Qalamun;Qalamun;;Qalamun;;;;;;;;x;;
b_qibli;Qibli;Qibli;Qibli;;Qibli;;;;;;;;x;;
b_qibli_adj;Qibli;Qibli;Qibli;;Qibli;;;;;;;;x;;
b_qubaybid;Qubaybid;Qubaybid;Qubaybid;;Qubaybid;;;;;;;;x;;
b_qubaybid_adj;Qubaybid;Qubaybid;Qubaybid;;Qubaybid;;;;;;;;x;;
b_rab;Rab;Rab;Rab;;Rab;;;;;;;;x;;
b_rabigh;Rabigh;Rabigh;Rabigh;;Rabigh;;;;;;;;x;;
b_rabigh_adj;Rabigh;Rabigh;Rabigh;;Rabigh;;;;;;;;x;;
b_rachid;Rachid;Rachid;Rachid;;Rachid;;;;;;;;x;;
b_rassid;Rassid;Rassid;Rassid;;Rassid;;;;;;;;x;;
b_rassid_adj;Rassid;Rassid;Rassid;;Rassid;;;;;;;;x;;
b_rasulid;Rasulid;Rasulid;Rasulid;;Rasulid;;;;;;;;x;;
b_rasulid_adj;Rasulid;Rasulid;Rasulid;;Rasulid;;;;;;;;x;;
b_ravello;Ravello;Ravello;Ravello;;Ravello;;;;;;;;x;;
b_rayy;Ray;Ray;Ray;;Ray;;;;;;;;x;;
b_recco;Recco;Recco;Recco;;Recco;;;;;;;;x;;
b_rhastotza;Rhastotza;Rhastotza;Rhastotza;;Rhastotza;;;;;;;;x;;
b_risan;Risan;Risan;Risan;;Risan;;;;;;;;x;;
b_rissani;Rissani;Rissani;Rissani;;Rissani;;;;;;;;x;;
b_rissani_adj;Rissanian;Rissanien;Rissanisch;;Rissanian;;;;;;;;x;;
b_rivory;Rivory;Rivory;Rivory;;Rivory;;;;;;;;x;;
b_rkiz;Rkiz;Rkiz;Rkiz;;Rkiz;;;;;;;;x;;
b_rkiz_adj;Rkizi;Rkizi;Rkizisch;;Rkizi;;;;;;;;x;;
b_rochefort;Rochefort;Rochefort;Rochefort;;Rochefort;;;;;;;;x;;
b_rohan;Rohan;Rohan;Rohan;;Rohan;;;;;;;;x;;
b_saintdenisdoleron;Saint-Denis-d'Oléron;Saint-Denis-d'Oléron;Saint-Denis-d'Oléron;;Saint-Denis-d'Oléron;;;;;;;;x;;
b_sainthelier;Saint-Hélier;Saint-Hélier;Saint-Hélier;;Saint-Hélier;;;;;;;;x;;
b_saintpierredoleron;Saint-Pierre-d'Oléron;Saint-Pierre-d'Oléron;Saint-Pierre-d'Oléron;;Saint-Pierre-d'Oléron;;;;;;;;x;;
b_saintpierreport;Saint-Pierre-Port;Saint-Pierre-Port;Saint-Pierre-Port;;Saint-Pierre-Port;;;;;;;;x;;
b_saintsever;St-Sever;St-Sever;St-Sever;;St-Sever;;;;;;;;x;;
